year,series,event_name,session_type,circuit,rider,team,grid_position,finish_position,points,status,number,time_gap
2023,MotoGP,ARG,Race,ARG,B. Binder,Red Bull KTM Factory Racing,5.0,17.0,0.0,Finished,33,
2023,MotoGP,ARG,Race,ARG,B. Binder,Red Bull KTM Factory Racing,5.0,1.0,12.0,Finished,33,
2023,MotoGP,ARG,Race,ARG,M. Bezzecchi,Mooney VR46 Racing Team,2.0,2.0,9.0,Finished,72,
2023,MotoGP,ARG,Race,ARG,L. Marini,Mooney VR46 Racing Team,7.0,3.0,7.0,Finished,10,
2023,MotoGP,ARG,Race,ARG,F. Morbidelli,Monster Energy Yamaha MotoGP,4.0,4.0,6.0,Finished,21,
2023,MotoGP,ARG,Race,ARG,A. Marquez,Gresini Racing MotoGP,1.0,5.0,5.0,Finished,73,
2023,MotoGP,ARG,Race,ARG,F. Bagnaia,Ducati Lenovo Team,3.0,6.0,4.0,Finished,1,
2023,MotoGP,ARG,Race,ARG,M. Viñales,Aprilia Racing,5.0,7.0,3.0,Finished,12,
2023,MotoGP,ARG,Race,ARG,J. Martin,Prima Pramac Racing,8.0,8.0,2.0,Finished,89,
2023,MotoGP,ARG,Race,ARG,F. Quartararo,Monster Energy Yamaha MotoGP,2.0,9.0,1.0,Finished,20,
2023,MotoGP,ARG,Race,ARG,J. Miller,Red Bull KTM Factory Racing,6.0,10.0,0.0,Finished,43,
2023,MotoGP,ARG,Race,ARG,T. Nakagami,LCR Honda IDEMITSU,11.0,11.0,0.0,Finished,30,
2023,MotoGP,ARG,Race,ARG,F. Di Giannantonio,Gresini Racing MotoGP,4.0,12.0,0.0,Finished,49,
2023,MotoGP,ARG,Race,ARG,J. Zarco,Prima Pramac Racing,6.0,13.0,0.0,Finished,5,
2023,MotoGP,ARG,Race,ARG,R. Fernandez,CryptoDATA RNF MotoGP Team,3.0,14.0,0.0,Finished,25,
2023,MotoGP,ARG,Race,ARG,A. Rins,LCR Honda CASTROL,12.0,15.0,0.0,Finished,42,
2023,MotoGP,ARG,Race,ARG,A. Fernandez,GASGAS Factory Racing Tech3,7.0,16.0,0.0,Finished,37,
2023,MotoGP,ARG,Race,ARG,A. Espargaro,Aprilia Racing,9.0,,0.0,DNF,41,
2023,MotoGP,ARG,Race,ARG,J. Mir,Repsol Honda Team,8.0,,0.0,DNF,36,
2023,MotoGP,AME,Race,AME,A. Rins,LCR Honda CASTROL,2.0,1.0,25.0,Finished,42,
2023,MotoGP,AME,Race,AME,L. Marini,Mooney VR46 Racing Team,3.0,2.0,20.0,Finished,10,
2023,MotoGP,AME,Race,AME,F. Quartararo,Monster Energy Yamaha MotoGP,7.0,3.0,16.0,Finished,20,
2023,MotoGP,AME,Race,AME,M. Viñales,Aprilia Racing,8.0,4.0,13.0,Finished,12,
2023,MotoGP,AME,Race,AME,M. Oliveira,CryptoDATA RNF MotoGP Team,5.0,5.0,11.0,Finished,88,
2023,MotoGP,AME,Race,AME,M. Bezzecchi,Mooney VR46 Racing Team,2.0,6.0,10.0,Finished,72,
2023,MotoGP,AME,Race,AME,J. Zarco,Prima Pramac Racing,1.0,7.0,9.0,Finished,5,
2023,MotoGP,AME,Race,AME,F. Morbidelli,Monster Energy Yamaha MotoGP,4.0,8.0,8.0,Finished,21,
2023,MotoGP,AME,Race,AME,F. Di Giannantonio,Gresini Racing MotoGP,6.0,9.0,7.0,Finished,49,
2023,MotoGP,AME,Race,AME,A. Fernandez,GASGAS Factory Racing Tech3,10.0,10.0,6.0,Finished,37,
2023,MotoGP,AME,Race,AME,M. Pirro,Ducati Lenovo Team,8.0,11.0,5.0,Finished,51,
2023,MotoGP,AME,Race,AME,J. Folger,GASGAS Factory Racing Tech3,12.0,12.0,4.0,Finished,94,
2023,MotoGP,AME,Race,AME,B. Binder,Red Bull KTM Factory Racing,11.0,13.0,3.0,Finished,33,
2023,MotoGP,AME,Race,AME,S. Bradl,Repsol Honda Team,11.0,,0.0,DNF,6,
2023,MotoGP,AME,Race,AME,T. Nakagami,LCR Honda IDEMITSU,7.0,,0.0,DNF,30,
2023,MotoGP,AME,Race,AME,J. Mir,Repsol Honda Team,3.0,,0.0,DNF,36,
2023,MotoGP,AME,Race,AME,F. Bagnaia,Ducati Lenovo Team,1.0,,0.0,DNF,1,
2023,MotoGP,AME,Race,AME,R. Fernandez,CryptoDATA RNF MotoGP Team,9.0,,0.0,DNF,25,
2023,MotoGP,AME,Race,AME,J. Miller,Red Bull KTM Factory Racing,10.0,,0.0,DNF,43,
2023,MotoGP,AME,Race,AME,A. Espargaro,Aprilia Racing,6.0,,0.0,DNF,41,
2023,MotoGP,AME,Race,AME,A. Marquez,Gresini Racing MotoGP,4.0,,0.0,DNF,73,
2023,MotoGP,AME,Race,AME,J. Martin,Prima Pramac Racing,12.0,,0.0,DNF,89,
2023,MotoGP,AME,Race,AME,F. Bagnaia,Ducati Lenovo Team,1.0,1.0,12.0,Finished,1,
2023,MotoGP,AME,Race,AME,A. Rins,LCR Honda CASTROL,2.0,2.0,9.0,Finished,42,
2023,MotoGP,AME,Race,AME,J. Martin,Prima Pramac Racing,12.0,3.0,7.0,Finished,89,
2023,MotoGP,AME,Race,AME,A. Espargaro,Aprilia Racing,6.0,4.0,6.0,Finished,41,
2023,MotoGP,AME,Race,AME,B. Binder,Red Bull KTM Factory Racing,11.0,5.0,5.0,Finished,33,
2023,MotoGP,AME,Race,AME,M. Bezzecchi,Mooney VR46 Racing Team,2.0,6.0,4.0,Finished,72,
2023,MotoGP,AME,Race,AME,L. Marini,Mooney VR46 Racing Team,3.0,7.0,3.0,Finished,10,
2023,MotoGP,AME,Race,AME,M. Oliveira,CryptoDATA RNF MotoGP Team,5.0,8.0,2.0,Finished,88,
2023,MotoGP,AME,Race,AME,J. Miller,Red Bull KTM Factory Racing,10.0,9.0,1.0,Finished,43,
2023,MotoGP,AME,Race,AME,M. Viñales,Aprilia Racing,8.0,10.0,0.0,Finished,12,
2023,MotoGP,AME,Race,AME,J. Zarco,Prima Pramac Racing,1.0,11.0,0.0,Finished,5,
2023,MotoGP,AME,Race,AME,J. Mir,Repsol Honda Team,3.0,12.0,0.0,Finished,36,
2023,MotoGP,AME,Race,AME,T. Nakagami,LCR Honda IDEMITSU,7.0,13.0,0.0,Finished,30,
2023,MotoGP,AME,Race,AME,F. Morbidelli,Monster Energy Yamaha MotoGP,4.0,14.0,0.0,Finished,21,
2023,MotoGP,AME,Race,AME,R. Fernandez,CryptoDATA RNF MotoGP Team,9.0,15.0,0.0,Finished,25,
2023,MotoGP,AME,Race,AME,A. Fernandez,GASGAS Factory Racing Tech3,10.0,16.0,0.0,Finished,37,
2023,MotoGP,AME,Race,AME,F. Di Giannantonio,Gresini Racing MotoGP,6.0,17.0,0.0,Finished,49,
2023,MotoGP,AME,Race,AME,S. Bradl,Repsol Honda Team,11.0,18.0,0.0,Finished,6,
2023,MotoGP,AME,Race,AME,F. Quartararo,Monster Energy Yamaha MotoGP,7.0,19.0,0.0,Finished,20,
2023,MotoGP,AME,Race,AME,J. Folger,GASGAS Factory Racing Tech3,12.0,20.0,0.0,Finished,94,
2023,MotoGP,AME,Race,AME,A. Marquez,Gresini Racing MotoGP,4.0,,0.0,DNF,73,
2023,MotoGP,AME,Race,AME,M. Pirro,Ducati Lenovo Team,8.0,,0.0,DNF,51,
2023,MotoGP,SPA,Race,SPA,F. Bagnaia,Ducati Lenovo Team,1.0,1.0,25.0,Finished,1,
2023,MotoGP,SPA,Race,SPA,B. Binder,Red Bull KTM Factory Racing,2.0,2.0,20.0,Finished,33,
2023,MotoGP,SPA,Race,SPA,J. Miller,Red Bull KTM Factory Racing,2.0,3.0,16.0,Finished,43,
2023,MotoGP,SPA,Race,SPA,J. Martin,Prima Pramac Racing,3.0,4.0,13.0,Finished,89,
2023,MotoGP,SPA,Race,SPA,A. Espargaro,Aprilia Racing,1.0,5.0,11.0,Finished,41,
2023,MotoGP,SPA,Race,SPA,L. Marini,Mooney VR46 Racing Team,9.0,6.0,10.0,Finished,10,
2023,MotoGP,SPA,Race,SPA,D. Pedrosa,Red Bull KTM Factory Racing,6.0,7.0,9.0,Finished,26,
2023,MotoGP,SPA,Race,SPA,A. Marquez,Gresini Racing MotoGP,12.0,8.0,8.0,Finished,73,
2023,MotoGP,SPA,Race,SPA,T. Nakagami,LCR Honda IDEMITSU,11.0,9.0,7.0,Finished,30,
2023,MotoGP,SPA,Race,SPA,F. Quartararo,Monster Energy Yamaha MotoGP,6.0,10.0,6.0,Finished,20,
2023,MotoGP,SPA,Race,SPA,F. Morbidelli,Monster Energy Yamaha MotoGP,4.0,11.0,5.0,Finished,21,
2023,MotoGP,SPA,Race,SPA,F. Di Giannantonio,Gresini Racing MotoGP,5.0,12.0,4.0,Finished,49,
2023,MotoGP,SPA,Race,SPA,A. Fernandez,GASGAS Factory Racing Tech3,11.0,13.0,3.0,Finished,37,
2023,MotoGP,SPA,Race,SPA,S. Bradl,HRC Team,9.0,14.0,2.0,Finished,6,
2023,MotoGP,SPA,Race,SPA,R. Fernandez,CryptoDATA RNF MotoGP Team,7.0,15.0,1.0,Finished,25,
2023,MotoGP,SPA,Race,SPA,I. Lecuona,Repsol Honda Team,13.0,16.0,0.0,Finished,27,
2023,MotoGP,SPA,Race,SPA,J. Folger,GASGAS Factory Racing Tech3,12.0,17.0,0.0,Finished,94,
2023,MotoGP,SPA,Race,SPA,M. Viñales,Aprilia Racing,10.0,,0.0,DNF,12,
2023,MotoGP,SPA,Race,SPA,M. Bezzecchi,Mooney VR46 Racing Team,3.0,,0.0,DNF,72,
2023,MotoGP,SPA,Race,SPA,J. Zarco,Prima Pramac Racing,8.0,,0.0,DNF,5,
2023,MotoGP,SPA,Race,SPA,A. Rins,LCR Honda CASTROL,8.0,,0.0,DNF,42,
2023,MotoGP,SPA,Race,SPA,J. Mir,Repsol Honda Team,10.0,,0.0,DNF,36,
2023,MotoGP,SPA,Race,SPA,M. Oliveira,CryptoDATA RNF MotoGP Team,7.0,,0.0,DNF,88,
2023,MotoGP,SPA,Race,SPA,B. Binder,Red Bull KTM Factory Racing,2.0,1.0,12.0,Finished,33,
2023,MotoGP,SPA,Race,SPA,F. Bagnaia,Ducati Lenovo Team,1.0,2.0,9.0,Finished,1,
2023,MotoGP,SPA,Race,SPA,J. Miller,Red Bull KTM Factory Racing,2.0,3.0,7.0,Finished,43,
2023,MotoGP,SPA,Race,SPA,J. Martin,Prima Pramac Racing,3.0,4.0,6.0,Finished,89,
2023,MotoGP,SPA,Race,SPA,M. Oliveira,CryptoDATA RNF MotoGP Team,7.0,5.0,5.0,Finished,88,
2023,MotoGP,SPA,Race,SPA,D. Pedrosa,Red Bull KTM Factory Racing,6.0,6.0,4.0,Finished,26,
2023,MotoGP,SPA,Race,SPA,M. Viñales,Aprilia Racing,10.0,7.0,3.0,Finished,12,
2023,MotoGP,SPA,Race,SPA,J. Zarco,Prima Pramac Racing,8.0,8.0,2.0,Finished,5,
2023,MotoGP,SPA,Race,SPA,M. Bezzecchi,Mooney VR46 Racing Team,3.0,9.0,1.0,Finished,72,
2023,MotoGP,SPA,Race,SPA,L. Marini,Mooney VR46 Racing Team,9.0,10.0,0.0,Finished,10,
2023,MotoGP,SPA,Race,SPA,F. Di Giannantonio,Gresini Racing MotoGP,5.0,11.0,0.0,Finished,49,
2023,MotoGP,SPA,Race,SPA,F. Quartararo,Monster Energy Yamaha MotoGP,6.0,12.0,0.0,Finished,20,
2023,MotoGP,SPA,Race,SPA,A. Rins,LCR Honda CASTROL,8.0,13.0,0.0,Finished,42,
2023,MotoGP,SPA,Race,SPA,R. Fernandez,CryptoDATA RNF MotoGP Team,7.0,14.0,0.0,Finished,25,
2023,MotoGP,SPA,Race,SPA,S. Bradl,HRC Team,9.0,15.0,0.0,Finished,6,
2023,MotoGP,SPA,Race,SPA,F. Morbidelli,Monster Energy Yamaha MotoGP,4.0,16.0,0.0,Finished,21,
2023,MotoGP,SPA,Race,SPA,A. Fernandez,GASGAS Factory Racing Tech3,11.0,17.0,0.0,Finished,37,
2023,MotoGP,SPA,Race,SPA,I. Lecuona,Repsol Honda Team,13.0,18.0,0.0,Finished,27,
2023,MotoGP,SPA,Race,SPA,J. Folger,GASGAS Factory Racing Tech3,12.0,19.0,0.0,Finished,94,
2023,MotoGP,SPA,Race,SPA,J. Mir,Repsol Honda Team,10.0,,0.0,DNF,36,
2023,MotoGP,SPA,Race,SPA,A. Espargaro,Aprilia Racing,1.0,,0.0,DNF,41,
2023,MotoGP,SPA,Race,SPA,T. Nakagami,LCR Honda IDEMITSU,11.0,,0.0,DNF,30,
2023,MotoGP,SPA,Race,SPA,A. Marquez,Gresini Racing MotoGP,12.0,,0.0,DNF,73,
2023,MotoGP,FRA,Race,FRA,M. Bezzecchi,Mooney VR46 Racing Team,7.0,1.0,25.0,Finished,72,
2023,MotoGP,FRA,Race,FRA,J. Martin,Prima Pramac Racing,5.0,2.0,20.0,Finished,89,
2023,MotoGP,FRA,Race,FRA,J. Zarco,Prima Pramac Racing,9.0,3.0,16.0,Finished,5,
2023,MotoGP,FRA,Race,FRA,A. Fernandez,GASGAS Factory Racing Tech3,2.0,4.0,13.0,Finished,37,
2023,MotoGP,FRA,Race,FRA,A. Espargaro,Aprilia Racing,11.0,5.0,11.0,Finished,41,
2023,MotoGP,FRA,Race,FRA,B. Binder,Red Bull KTM Factory Racing,10.0,6.0,10.0,Finished,33,
2023,MotoGP,FRA,Race,FRA,F. Quartararo,Monster Energy Yamaha MotoGP,3.0,7.0,9.0,Finished,20,
2023,MotoGP,FRA,Race,FRA,F. Di Giannantonio,Gresini Racing MotoGP,5.0,8.0,8.0,Finished,49,
2023,MotoGP,FRA,Race,FRA,T. Nakagami,LCR Honda IDEMITSU,4.0,9.0,7.0,Finished,30,
2023,MotoGP,FRA,Race,FRA,F. Morbidelli,Monster Energy Yamaha MotoGP,7.0,10.0,6.0,Finished,21,
2023,MotoGP,FRA,Race,FRA,D. Petrucci,Ducati Lenovo Team,9.0,11.0,5.0,Finished,9,
2023,MotoGP,FRA,Race,FRA,L. Savadori,CryptoDATA RNF MotoGP Team,10.0,12.0,4.0,Finished,32,
2023,MotoGP,FRA,Race,FRA,J. Folger,GASGAS Factory Racing Tech3,11.0,13.0,3.0,Finished,94,
2023,MotoGP,FRA,Race,FRA,M. Marquez,Repsol Honda Team,2.0,,0.0,DNF,93,
2023,MotoGP,FRA,Race,FRA,J. Miller,Red Bull KTM Factory Racing,4.0,,0.0,DNF,43,
2023,MotoGP,FRA,Race,FRA,A. Rins,LCR Honda CASTROL,8.0,,0.0,DNF,42,
2023,MotoGP,FRA,Race,FRA,J. Mir,Repsol Honda Team,6.0,,0.0,DNF,36,
2023,MotoGP,FRA,Race,FRA,A. Marquez,Gresini Racing MotoGP,8.0,,0.0,DNF,73,
2023,MotoGP,FRA,Race,FRA,L. Marini,Mooney VR46 Racing Team,1.0,,0.0,DNF,10,
2023,MotoGP,FRA,Race,FRA,M. Viñales,Aprilia Racing,6.0,,0.0,DNF,12,
2023,MotoGP,FRA,Race,FRA,F. Bagnaia,Ducati Lenovo Team,1.0,,0.0,DNF,1,
2023,MotoGP,FRA,Race,FRA,J. Martin,Prima Pramac Racing,5.0,1.0,12.0,Finished,89,
2023,MotoGP,FRA,Race,FRA,B. Binder,Red Bull KTM Factory Racing,10.0,2.0,9.0,Finished,33,
2023,MotoGP,FRA,Race,FRA,F. Bagnaia,Ducati Lenovo Team,1.0,3.0,7.0,Finished,1,
2023,MotoGP,FRA,Race,FRA,L. Marini,Mooney VR46 Racing Team,1.0,4.0,6.0,Finished,10,
2023,MotoGP,FRA,Race,FRA,M. Marquez,Repsol Honda Team,2.0,5.0,5.0,Finished,93,
2023,MotoGP,FRA,Race,FRA,J. Zarco,Prima Pramac Racing,9.0,6.0,4.0,Finished,5,
2023,MotoGP,FRA,Race,FRA,M. Bezzecchi,Mooney VR46 Racing Team,7.0,7.0,3.0,Finished,72,
2023,MotoGP,FRA,Race,FRA,A. Espargaro,Aprilia Racing,11.0,8.0,2.0,Finished,41,
2023,MotoGP,FRA,Race,FRA,M. Viñales,Aprilia Racing,6.0,9.0,1.0,Finished,12,
2023,MotoGP,FRA,Race,FRA,T. Nakagami,LCR Honda IDEMITSU,4.0,10.0,0.0,Finished,30,
2023,MotoGP,FRA,Race,FRA,A. Rins,LCR Honda CASTROL,8.0,11.0,0.0,Finished,42,
2023,MotoGP,FRA,Race,FRA,F. Di Giannantonio,Gresini Racing MotoGP,5.0,12.0,0.0,Finished,49,
2023,MotoGP,FRA,Race,FRA,F. Morbidelli,Monster Energy Yamaha MotoGP,7.0,13.0,0.0,Finished,21,
2023,MotoGP,FRA,Race,FRA,J. Mir,Repsol Honda Team,6.0,14.0,0.0,Finished,36,
2023,MotoGP,FRA,Race,FRA,A. Marquez,Gresini Racing MotoGP,8.0,15.0,0.0,Finished,73,
2023,MotoGP,FRA,Race,FRA,D. Petrucci,Ducati Lenovo Team,9.0,16.0,0.0,Finished,9,
2023,MotoGP,FRA,Race,FRA,L. Savadori,CryptoDATA RNF MotoGP Team,10.0,17.0,0.0,Finished,32,
2023,MotoGP,FRA,Race,FRA,F. Quartararo,Monster Energy Yamaha MotoGP,3.0,,0.0,DNF,20,
2023,MotoGP,FRA,Race,FRA,J. Folger,GASGAS Factory Racing Tech3,11.0,,0.0,DNF,94,
2023,MotoGP,FRA,Race,FRA,A. Fernandez,GASGAS Factory Racing Tech3,2.0,,0.0,DNF,37,
2023,MotoGP,FRA,Race,FRA,J. Miller,Red Bull KTM Factory Racing,4.0,,0.0,DNF,43,
2023,MotoGP,ITA,Race,ITA,F. Bagnaia,Ducati Lenovo Team,1.0,1.0,25.0,Finished,1,
2023,MotoGP,ITA,Race,ITA,J. Martin,Prima Pramac Racing,6.0,2.0,20.0,Finished,89,
2023,MotoGP,ITA,Race,ITA,J. Zarco,Prima Pramac Racing,9.0,3.0,16.0,Finished,5,
2023,MotoGP,ITA,Race,ITA,L. Marini,Mooney VR46 Racing Team,4.0,4.0,13.0,Finished,10,
2023,MotoGP,ITA,Race,ITA,B. Binder,Red Bull KTM Factory Racing,11.0,5.0,11.0,Finished,33,
2023,MotoGP,ITA,Race,ITA,A. Espargaro,Aprilia Racing,8.0,6.0,10.0,Finished,41,
2023,MotoGP,ITA,Race,ITA,J. Miller,Red Bull KTM Factory Racing,2.0,7.0,9.0,Finished,43,
2023,MotoGP,ITA,Race,ITA,M. Bezzecchi,Mooney VR46 Racing Team,7.0,8.0,8.0,Finished,72,
2023,MotoGP,ITA,Race,ITA,E. Bastianini,Ducati Lenovo Team,12.0,9.0,7.0,Finished,23,
2023,MotoGP,ITA,Race,ITA,F. Morbidelli,Monster Energy Yamaha MotoGP,4.0,10.0,6.0,Finished,21,
2023,MotoGP,ITA,Race,ITA,F. Quartararo,Monster Energy Yamaha MotoGP,5.0,11.0,5.0,Finished,20,
2023,MotoGP,ITA,Race,ITA,M. Viñales,Aprilia Racing,3.0,12.0,4.0,Finished,12,
2023,MotoGP,ITA,Race,ITA,T. Nakagami,LCR Honda IDEMITSU,6.0,13.0,3.0,Finished,30,
2023,MotoGP,ITA,Race,ITA,F. Di Giannantonio,Gresini Racing MotoGP,9.0,14.0,2.0,Finished,49,
2023,MotoGP,ITA,Race,ITA,A. Fernandez,GASGAS Factory Racing Tech3,11.0,15.0,1.0,Finished,37,
2023,MotoGP,ITA,Race,ITA,M. Pirro,Aruba.it Racing,7.0,16.0,0.0,Finished,51,
2023,MotoGP,ITA,Race,ITA,R. Fernandez,CryptoDATA RNF MotoGP Team,10.0,17.0,0.0,Finished,25,
2023,MotoGP,ITA,Race,ITA,L. Savadori,Aprilia Racing,12.0,18.0,0.0,Finished,32,
2023,MotoGP,ITA,Race,ITA,J. Folger,GASGAS Factory Racing Tech3,13.0,19.0,0.0,Finished,94,
2023,MotoGP,ITA,Race,ITA,A. Marquez,Gresini Racing MotoGP,1.0,,0.0,DNF,73,
2023,MotoGP,ITA,Race,ITA,M. Oliveira,CryptoDATA RNF MotoGP Team,8.0,,0.0,DNF,88,
2023,MotoGP,ITA,Race,ITA,M. Marquez,Repsol Honda Team,2.0,,0.0,DNF,93,
2023,MotoGP,ITA,Race,ITA,F. Bagnaia,Ducati Lenovo Team,1.0,1.0,12.0,Finished,1,
2023,MotoGP,ITA,Race,ITA,M. Bezzecchi,Mooney VR46 Racing Team,7.0,2.0,9.0,Finished,72,
2023,MotoGP,ITA,Race,ITA,J. Martin,Prima Pramac Racing,6.0,3.0,7.0,Finished,89,
2023,MotoGP,ITA,Race,ITA,J. Zarco,Prima Pramac Racing,9.0,4.0,6.0,Finished,5,
2023,MotoGP,ITA,Race,ITA,L. Marini,Mooney VR46 Racing Team,4.0,5.0,5.0,Finished,10,
2023,MotoGP,ITA,Race,ITA,J. Miller,Red Bull KTM Factory Racing,2.0,6.0,4.0,Finished,43,
2023,MotoGP,ITA,Race,ITA,M. Marquez,Repsol Honda Team,2.0,7.0,3.0,Finished,93,
2023,MotoGP,ITA,Race,ITA,A. Espargaro,Aprilia Racing,8.0,8.0,2.0,Finished,41,
2023,MotoGP,ITA,Race,ITA,E. Bastianini,Ducati Lenovo Team,12.0,9.0,1.0,Finished,23,
2023,MotoGP,ITA,Race,ITA,F. Quartararo,Monster Energy Yamaha MotoGP,5.0,10.0,0.0,Finished,20,
2023,MotoGP,ITA,Race,ITA,B. Binder,Red Bull KTM Factory Racing,11.0,11.0,0.0,Finished,33,
2023,MotoGP,ITA,Race,ITA,M. Oliveira,CryptoDATA RNF MotoGP Team,8.0,12.0,0.0,Finished,88,
2023,MotoGP,ITA,Race,ITA,M. Viñales,Aprilia Racing,3.0,13.0,0.0,Finished,12,
2023,MotoGP,ITA,Race,ITA,F. Di Giannantonio,Gresini Racing MotoGP,9.0,14.0,0.0,Finished,49,
2023,MotoGP,ITA,Race,ITA,M. Pirro,Aruba.it Racing,7.0,15.0,0.0,Finished,51,
2023,MotoGP,ITA,Race,ITA,F. Morbidelli,Monster Energy Yamaha MotoGP,4.0,16.0,0.0,Finished,21,
2023,MotoGP,ITA,Race,ITA,T. Nakagami,LCR Honda IDEMITSU,6.0,17.0,0.0,Finished,30,
2023,MotoGP,ITA,Race,ITA,L. Savadori,Aprilia Racing,12.0,18.0,0.0,Finished,32,
2023,MotoGP,ITA,Race,ITA,R. Fernandez,CryptoDATA RNF MotoGP Team,10.0,19.0,0.0,Finished,25,
2023,MotoGP,ITA,Race,ITA,A. Fernandez,GASGAS Factory Racing Tech3,11.0,20.0,0.0,Finished,37,
2023,MotoGP,ITA,Race,ITA,J. Folger,GASGAS Factory Racing Tech3,13.0,21.0,0.0,Finished,94,
2023,MotoGP,ITA,Race,ITA,A. Rins,LCR Honda CASTROL,10.0,,0.0,DNF,42,
2023,MotoGP,ITA,Race,ITA,A. Marquez,Gresini Racing MotoGP,1.0,,0.0,DNF,73,
2023,MotoGP,GER,Race,GER,J. Martin,Prima Pramac Racing,6.0,1.0,25.0,Finished,89,
2023,MotoGP,GER,Race,GER,F. Bagnaia,Ducati Lenovo Team,1.0,2.0,20.0,Finished,1,
2023,MotoGP,GER,Race,GER,J. Zarco,Prima Pramac Racing,4.0,3.0,16.0,Finished,5,
2023,MotoGP,GER,Race,GER,M. Bezzecchi,Mooney VR46 Racing Team,5.0,4.0,13.0,Finished,72,
2023,MotoGP,GER,Race,GER,L. Marini,Mooney VR46 Racing Team,2.0,5.0,11.0,Finished,10,
2023,MotoGP,GER,Race,GER,J. Miller,Red Bull KTM Factory Racing,3.0,6.0,10.0,Finished,43,
2023,MotoGP,GER,Race,GER,A. Marquez,Gresini Racing MotoGP,8.0,7.0,9.0,Finished,73,
2023,MotoGP,GER,Race,GER,E. Bastianini,Ducati Lenovo Team,11.0,8.0,8.0,Finished,23,
2023,MotoGP,GER,Race,GER,F. Di Giannantonio,Gresini Racing MotoGP,4.0,9.0,7.0,Finished,49,
2023,MotoGP,GER,Race,GER,M. Oliveira,CryptoDATA RNF MotoGP Team,6.0,10.0,6.0,Finished,88,
2023,MotoGP,GER,Race,GER,A. Fernandez,GASGAS Factory Racing Tech3,5.0,11.0,5.0,Finished,37,
2023,MotoGP,GER,Race,GER,F. Morbidelli,Monster Energy Yamaha MotoGP,7.0,12.0,4.0,Finished,21,
2023,MotoGP,GER,Race,GER,F. Quartararo,Monster Energy Yamaha MotoGP,12.0,13.0,3.0,Finished,20,
2023,MotoGP,GER,Race,GER,T. Nakagami,LCR Honda IDEMITSU,8.0,14.0,2.0,Finished,30,
2023,MotoGP,GER,Race,GER,R. Fernandez,CryptoDATA RNF MotoGP Team,9.0,15.0,1.0,Finished,25,
2023,MotoGP,GER,Race,GER,A. Espargaro,Aprilia Racing,10.0,16.0,0.0,Finished,41,
2023,MotoGP,GER,Race,GER,J. Folger,GASGAS Factory Racing Tech3,10.0,17.0,0.0,Finished,94,
2023,MotoGP,GER,Race,GER,B. Binder,Red Bull KTM Factory Racing,1.0,,0.0,DNF,33,
2023,MotoGP,GER,Race,GER,M. Viñales,Aprilia Racing,3.0,,0.0,DNF,12,
2023,MotoGP,GER,Race,GER,J. Martin,Prima Pramac Racing,6.0,1.0,12.0,Finished,89,
2023,MotoGP,GER,Race,GER,F. Bagnaia,Ducati Lenovo Team,1.0,2.0,9.0,Finished,1,
2023,MotoGP,GER,Race,GER,J. Miller,Red Bull KTM Factory Racing,3.0,3.0,7.0,Finished,43,
2023,MotoGP,GER,Race,GER,L. Marini,Mooney VR46 Racing Team,2.0,4.0,6.0,Finished,10,
2023,MotoGP,GER,Race,GER,J. Zarco,Prima Pramac Racing,4.0,5.0,5.0,Finished,5,
2023,MotoGP,GER,Race,GER,B. Binder,Red Bull KTM Factory Racing,1.0,6.0,4.0,Finished,33,
2023,MotoGP,GER,Race,GER,M. Bezzecchi,Mooney VR46 Racing Team,5.0,7.0,3.0,Finished,72,
2023,MotoGP,GER,Race,GER,A. Marquez,Gresini Racing MotoGP,8.0,8.0,2.0,Finished,73,
2023,MotoGP,GER,Race,GER,A. Espargaro,Aprilia Racing,10.0,9.0,1.0,Finished,41,
2023,MotoGP,GER,Race,GER,E. Bastianini,Ducati Lenovo Team,11.0,10.0,0.0,Finished,23,
2023,MotoGP,GER,Race,GER,M. Marquez,Repsol Honda Team,2.0,11.0,0.0,Finished,93,
2023,MotoGP,GER,Race,GER,F. Di Giannantonio,Gresini Racing MotoGP,4.0,12.0,0.0,Finished,49,
2023,MotoGP,GER,Race,GER,F. Quartararo,Monster Energy Yamaha MotoGP,12.0,13.0,0.0,Finished,20,
2023,MotoGP,GER,Race,GER,A. Fernandez,GASGAS Factory Racing Tech3,5.0,14.0,0.0,Finished,37,
2023,MotoGP,GER,Race,GER,F. Morbidelli,Monster Energy Yamaha MotoGP,7.0,15.0,0.0,Finished,21,
2023,MotoGP,GER,Race,GER,M. Oliveira,CryptoDATA RNF MotoGP Team,6.0,16.0,0.0,Finished,88,
2023,MotoGP,GER,Race,GER,T. Nakagami,LCR Honda IDEMITSU,8.0,17.0,0.0,Finished,30,
2023,MotoGP,GER,Race,GER,R. Fernandez,CryptoDATA RNF MotoGP Team,9.0,18.0,0.0,Finished,25,
2023,MotoGP,GER,Race,GER,M. Viñales,Aprilia Racing,3.0,,0.0,DNF,12,
2023,MotoGP,GER,Race,GER,J. Folger,GASGAS Factory Racing Tech3,10.0,,0.0,DNF,94,
2023,MotoGP,NED,Race,NED,F. Bagnaia,Ducati Lenovo Team,2.0,1.0,25.0,Finished,1,
2023,MotoGP,NED,Race,NED,M. Bezzecchi,Mooney VR46 Racing Team,1.0,2.0,20.0,Finished,72,
2023,MotoGP,NED,Race,NED,A. Espargaro,Aprilia Racing,6.0,3.0,16.0,Finished,41,
