year,series,event_name,session_type,circuit,rider,team,grid_position,finish_position,points,status,number,time_gap
2024,MotoGP,JPN,Race,JPN,M. Viñales,Aprilia Racing,,,0.0,DNF,12,11 laps
2024,MotoGP,JPN,Race,JPN,A. Fernandez,Red Bull GASGAS Tech3,,,0.0,DNF,37,6 laps
2024,MotoGP,JPN,Race,JPN,L. Savadori,Trackhouse Racing,,,0.0,DNF,32,1 laps
2024,MotoGP,JPN,Race,JPN,J. Mir,Repsol Honda Team,,,0.0,DNF,36,
2024,MotoGP,JPN,Race,JPN,A. Marquez,Gresini Racing MotoGP,,,0.0,DNF,73,
2024,MotoGP,JPN,Sprint,JPN,F. Bagnaia,Ducati Lenovo Team,,1.0,12.0,Finished,1,21:01.074
2024,MotoGP,JPN,Sprint,JPN,E. Bastianini,Ducati Lenovo Team,,2.0,9.0,Finished,23,+0.181
2024,MotoGP,JPN,Sprint,JPN,M. Marquez,Gresini Racing MotoGP,,3.0,7.0,Finished,93,+0.349
2024,MotoGP,JPN,Sprint,JPN,J. Martin,Prima Pramac Racing,,4.0,6.0,Finished,89,+2.498
2024,MotoGP,JPN,Sprint,JPN,F. Morbidelli,Prima Pramac Racing,,5.0,5.0,Finished,21,+4.326
2024,MotoGP,JPN,Sprint,JPN,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,,6.0,4.0,Finished,49,+4.446
2024,MotoGP,JPN,Sprint,JPN,A. Marquez,Gresini Racing MotoGP,,7.0,3.0,Finished,73,+11.444
2024,MotoGP,JPN,Sprint,JPN,J. Miller,Red Bull KTM Factory Racing,,8.0,2.0,Finished,43,+11.875
2024,MotoGP,JPN,Sprint,JPN,M. Viñales,Aprilia Racing,,9.0,1.0,Finished,12,+11.947
2024,MotoGP,JPN,Sprint,JPN,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,,10.0,0.0,Finished,72,+12.299
2024,MotoGP,JPN,Sprint,JPN,R. Fernandez,Trackhouse Racing,,11.0,0.0,Finished,25,+14.559
2024,MotoGP,JPN,Sprint,JPN,F. Quartararo,Monster Energy Yamaha MotoGP Team,,12.0,0.0,Finished,20,+14.645
2024,MotoGP,JPN,Sprint,JPN,L. Marini,Repsol Honda Team,,13.0,0.0,Finished,10,+15.886
2024,MotoGP,JPN,Sprint,JPN,J. Zarco,CASTROL Honda LCR,,14.0,0.0,Finished,5,+16.170
2024,MotoGP,JPN,Sprint,JPN,A. Fernandez,Red Bull GASGAS Tech3,,15.0,0.0,Finished,37,+20.522
2024,MotoGP,JPN,Sprint,JPN,A. Rins,Monster Energy Yamaha MotoGP Team,,16.0,0.0,Finished,42,+24.415
2024,MotoGP,JPN,Sprint,JPN,L. Savadori,Trackhouse Racing,,17.0,0.0,Finished,32,+25.482
2024,MotoGP,JPN,Sprint,JPN,R. Gardner,Yamaha Factory Racing Team,,18.0,0.0,Finished,87,+32.620
2024,MotoGP,JPN,Sprint,JPN,J. Mir,Repsol Honda Team,,,0.0,DNF,36,11 laps
2024,MotoGP,JPN,Sprint,JPN,A. Espargaro,Aprilia Racing,,,0.0,DNF,41,9 laps
2024,MotoGP,JPN,Sprint,JPN,P. Acosta,Red Bull GASGAS Tech3,,,0.0,DNF,31,8 laps
2024,MotoGP,JPN,Sprint,JPN,T. Nakagami,IDEMITSU Honda LCR,,,0.0,DNF,30,4 laps
2024,MotoGP,JPN,Sprint,JPN,B. Binder,Red Bull KTM Factory Racing,,,0.0,DNF,33,2 laps
2024,MotoGP,MAL,Race,MAL,F. Bagnaia,Ducati Lenovo Team,,1.0,25.0,Finished,1,38:04.563
2024,MotoGP,MAL,Race,MAL,J. Martin,Prima Pramac Racing,,2.0,20.0,Finished,89,+3.141
2024,MotoGP,MAL,Race,MAL,E. Bastianini,Ducati Lenovo Team,,3.0,16.0,Finished,23,+10.484
2024,MotoGP,MAL,Race,MAL,A. Marquez,Gresini Racing MotoGP,,4.0,13.0,Finished,73,+12.230
2024,MotoGP,MAL,Race,MAL,P. Acosta,Red Bull GASGAS Tech3,,5.0,11.0,Finished,31,+13.699
2024,MotoGP,MAL,Race,MAL,F. Quartararo,Monster Energy Yamaha MotoGP Team,,6.0,10.0,Finished,20,+16.245
2024,MotoGP,MAL,Race,MAL,M. Viñales,Aprilia Racing,,7.0,9.0,Finished,12,+19.447
2024,MotoGP,MAL,Race,MAL,A. Rins,Monster Energy Yamaha MotoGP Team,,8.0,8.0,Finished,42,+20.611
2024,MotoGP,MAL,Race,MAL,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,,9.0,7.0,Finished,72,+21.994
2024,MotoGP,MAL,Race,MAL,A. Fernandez,Red Bull GASGAS Tech3,,10.0,6.0,Finished,37,+22.174
2024,MotoGP,MAL,Race,MAL,J. Zarco,CASTROL Honda LCR,,11.0,5.0,Finished,5,+25.625
2024,MotoGP,MAL,Race,MAL,M. Marquez,Gresini Racing MotoGP,,12.0,4.0,Finished,93,+27.276
2024,MotoGP,MAL,Race,MAL,A. Espargaro,Aprilia Racing,,13.0,3.0,Finished,41,+27.604
2024,MotoGP,MAL,Race,MAL,F. Morbidelli,Prima Pramac Racing,,14.0,2.0,Finished,21,+27.949
2024,MotoGP,MAL,Race,MAL,L. Marini,Repsol Honda Team,,15.0,1.0,Finished,10,+28.838
2024,MotoGP,MAL,Race,MAL,R. Fernandez,Trackhouse Racing,,16.0,0.0,Finished,25,+38.847
2024,MotoGP,MAL,Race,MAL,A. Iannone,Pertamina Enduro VR46 Racing Team,,17.0,0.0,Finished,29,+47.599
2024,MotoGP,MAL,Race,MAL,L. Savadori,Trackhouse Racing,,18.0,0.0,Finished,32,+48.956
2024,MotoGP,MAL,Race,MAL,T. Nakagami,IDEMITSU Honda LCR,,,0.0,DNF,30,14 laps
2024,MotoGP,MAL,Race,MAL,J. Mir,Repsol Honda Team,,,0.0,DNF,36,5 laps
2024,MotoGP,MAL,Race,MAL,B. Binder,Red Bull KTM Factory Racing,,,0.0,DNF,33,
2024,MotoGP,MAL,Race,MAL,J. Miller,Red Bull KTM Factory Racing,,,0.0,DNF,43,
2024,MotoGP,MAL,Sprint,MAL,J. Martin,Prima Pramac Racing,,1.0,12.0,Finished,89,19:49.230
2024,MotoGP,MAL,Sprint,MAL,M. Marquez,Gresini Racing MotoGP,,2.0,9.0,Finished,93,+0.913
2024,MotoGP,MAL,Sprint,MAL,E. Bastianini,Ducati Lenovo Team,,3.0,7.0,Finished,23,+2.010
2024,MotoGP,MAL,Sprint,MAL,A. Marquez,Gresini Racing MotoGP,,4.0,6.0,Finished,73,+6.575
2024,MotoGP,MAL,Sprint,MAL,F. Quartararo,Monster Energy Yamaha MotoGP Team,,5.0,5.0,Finished,20,+7.917
2024,MotoGP,MAL,Sprint,MAL,F. Morbidelli,Prima Pramac Racing,,6.0,4.0,Finished,21,+8.957
2024,MotoGP,MAL,Sprint,MAL,B. Binder,Red Bull KTM Factory Racing,,7.0,3.0,Finished,33,+11.015
2024,MotoGP,MAL,Sprint,MAL,J. Miller,Red Bull KTM Factory Racing,,8.0,2.0,Finished,43,+11.834
2024,MotoGP,MAL,Sprint,MAL,P. Acosta,Red Bull GASGAS Tech3,,9.0,1.0,Finished,31,+12.091
2024,MotoGP,MAL,Sprint,MAL,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,,10.0,0.0,Finished,72,+12.840
2024,MotoGP,MAL,Sprint,MAL,A. Rins,Monster Energy Yamaha MotoGP Team,,11.0,0.0,Finished,42,+14.901
2024,MotoGP,MAL,Sprint,MAL,A. Espargaro,Aprilia Racing,,12.0,0.0,Finished,41,+15.224
2024,MotoGP,MAL,Sprint,MAL,A. Fernandez,Red Bull GASGAS Tech3,,13.0,0.0,Finished,37,+17.115
2024,MotoGP,MAL,Sprint,MAL,M. Viñales,Aprilia Racing,,14.0,0.0,Finished,12,+18.603
2024,MotoGP,MAL,Sprint,MAL,L. Marini,Repsol Honda Team,,15.0,0.0,Finished,10,+19.090
2024,MotoGP,MAL,Sprint,MAL,J. Mir,Repsol Honda Team,,16.0,0.0,Finished,36,+20.204
2024,MotoGP,MAL,Sprint,MAL,T. Nakagami,IDEMITSU Honda LCR,,17.0,0.0,Finished,30,+21.711
2024,MotoGP,MAL,Sprint,MAL,R. Fernandez,Trackhouse Racing,,18.0,0.0,Finished,25,+23.814
2024,MotoGP,MAL,Sprint,MAL,A. Iannone,Pertamina Enduro VR46 Racing Team,,19.0,0.0,Finished,29,+25.898
2024,MotoGP,MAL,Sprint,MAL,L. Savadori,Trackhouse Racing,,20.0,0.0,Finished,32,+29.778
2024,MotoGP,MAL,Sprint,MAL,J. Zarco,CASTROL Honda LCR,,,0.0,DNF,5,7 laps
2024,MotoGP,MAL,Sprint,MAL,F. Bagnaia,Ducati Lenovo Team,,,0.0,DNF,1,2 laps
2024,MotoGP,NED,Race,NED,F. Bagnaia,Ducati Lenovo Team,,1.0,25.0,Finished,1,40:07.214
2024,MotoGP,NED,Race,NED,J. Martin,Prima Pramac Racing,,2.0,20.0,Finished,89,+3.676
2024,MotoGP,NED,Race,NED,E. Bastianini,Ducati Lenovo Team,,3.0,16.0,Finished,23,+7.073
2024,MotoGP,NED,Race,NED,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,,4.0,13.0,Finished,49,+8.299
2024,MotoGP,NED,Race,NED,M. Viñales,Aprilia Racing,,5.0,11.0,Finished,12,+8.258
2024,MotoGP,NED,Race,NED,B. Binder,Red Bull KTM Factory Racing,,6.0,10.0,Finished,33,+16.005
2024,MotoGP,NED,Race,NED,A. Marquez,Gresini Racing MotoGP,,7.0,9.0,Finished,73,+21.095
2024,MotoGP,NED,Race,NED,R. Fernandez,Trackhouse Racing,,8.0,8.0,Finished,25,+22.368
2024,MotoGP,NED,Race,NED,F. Morbidelli,Prima Pramac Racing,,9.0,7.0,Finished,21,+23.413
2024,MotoGP,NED,Race,NED,M. Marquez,Gresini Racing MotoGP,,10.0,6.0,Finished,93,+23.868
2024,MotoGP,NED,Race,NED,J. Miller,Red Bull KTM Factory Racing,,11.0,5.0,Finished,43,+24.004
2024,MotoGP,NED,Race,NED,F. Quartararo,Monster Energy Yamaha MotoGP Team,,12.0,4.0,Finished,20,+24.057
2024,MotoGP,NED,Race,NED,J. Zarco,CASTROL Honda LCR,,13.0,3.0,Finished,5,+42.767
2024,MotoGP,NED,Race,NED,A. Fernandez,Red Bull GASGAS Tech3,,14.0,2.0,Finished,37,+42.871
2024,MotoGP,NED,Race,NED,M. Oliveira,Trackhouse Racing,,15.0,1.0,Finished,88,+44.429
2024,MotoGP,NED,Race,NED,T. Nakagami,IDEMITSU Honda LCR,,16.0,0.0,Finished,30,+46.246
2024,MotoGP,NED,Race,NED,L. Marini,Repsol Honda Team,,17.0,0.0,Finished,10,+70.937
2024,MotoGP,NED,Race,NED,P. Acosta,Red Bull GASGAS Tech3,,,0.0,DNF,31,25 laps
2024,MotoGP,NED,Race,NED,J. Mir,Repsol Honda Team,,,0.0,DNF,36,6 laps
2024,MotoGP,NED,Race,NED,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,,,0.0,DNF,72,5 laps
2024,MotoGP,NED,Race,NED,A. Rins,Monster Energy Yamaha MotoGP Team,,,0.0,DNF,42,
2024,MotoGP,NED,Sprint,NED,F. Bagnaia,Ducati Lenovo Team,,1.0,12.0,Finished,1,19:58.090
2024,MotoGP,NED,Sprint,NED,J. Martin,Prima Pramac Racing,,2.0,9.0,Finished,89,+2.355
2024,MotoGP,NED,Sprint,NED,M. Viñales,Aprilia Racing,,3.0,7.0,Finished,12,+4.103
2024,MotoGP,NED,Sprint,NED,E. Bastianini,Ducati Lenovo Team,,4.0,6.0,Finished,23,+6.377
2024,MotoGP,NED,Sprint,NED,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,,5.0,5.0,Finished,49,+8.869
2024,MotoGP,NED,Sprint,NED,B. Binder,Red Bull KTM Factory Racing,,6.0,4.0,Finished,33,+9.727
2024,MotoGP,NED,Sprint,NED,F. Quartararo,Monster Energy Yamaha MotoGP Team,,7.0,3.0,Finished,20,+10.828
2024,MotoGP,NED,Sprint,NED,A. Marquez,Gresini Racing MotoGP,,8.0,2.0,Finished,73,+13.196
2024,MotoGP,NED,Sprint,NED,F. Morbidelli,Prima Pramac Racing,,9.0,1.0,Finished,21,+13.560
2024,MotoGP,NED,Sprint,NED,P. Acosta,Red Bull GASGAS Tech3,,10.0,0.0,Finished,31,+15.972
2024,MotoGP,NED,Sprint,NED,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,,11.0,0.0,Finished,72,+16.036
2024,MotoGP,NED,Sprint,NED,M. Oliveira,Trackhouse Racing,,12.0,0.0,Finished,88,+16.082
2024,MotoGP,NED,Sprint,NED,J. Miller,Red Bull KTM Factory Racing,,13.0,0.0,Finished,43,+18.739
2024,MotoGP,NED,Sprint,NED,J. Mir,Repsol Honda Team,,14.0,0.0,Finished,36,+21.791
2024,MotoGP,NED,Sprint,NED,A. Fernandez,Red Bull GASGAS Tech3,,15.0,0.0,Finished,37,+22.450
2024,MotoGP,NED,Sprint,NED,J. Zarco,CASTROL Honda LCR,,16.0,0.0,Finished,5,+23.690
2024,MotoGP,NED,Sprint,NED,R. Fernandez,Trackhouse Racing,,17.0,0.0,Finished,25,+24.430
2024,MotoGP,NED,Sprint,NED,T. Nakagami,IDEMITSU Honda LCR,,18.0,0.0,Finished,30,+29.568
2024,MotoGP,NED,Sprint,NED,A. Rins,Monster Energy Yamaha MotoGP Team,,19.0,0.0,Finished,42,+83.553
2024,MotoGP,NED,Sprint,NED,A. Espargaro,Aprilia Racing,,,0.0,DNF,41,12 laps
2024,MotoGP,NED,Sprint,NED,L. Marini,Repsol Honda Team,,,0.0,DNF,10,4 laps
2024,MotoGP,NED,Sprint,NED,L. Savadori,Aprilia Racing,,,0.0,DNF,32,4 laps
2024,MotoGP,NED,Sprint,NED,M. Marquez,Gresini Racing MotoGP,,,0.0,DNF,93,1 laps
2024,MotoGP,POR,Race,POR,J. Martin,Prima Pramac Racing,,1.0,25.0,Finished,89,41:18.138
2024,MotoGP,POR,Race,POR,E. Bastianini,Ducati Lenovo Team,,2.0,20.0,Finished,23,+0.882
2024,MotoGP,POR,Race,POR,P. Acosta,Red Bull GASGAS Tech3,,3.0,16.0,Finished,31,+5.362
2024,MotoGP,POR,Race,POR,B. Binder,Red Bull KTM Factory Racing,,4.0,13.0,Finished,33,+11.129
2024,MotoGP,POR,Race,POR,J. Miller,Red Bull KTM Factory Racing,,5.0,11.0,Finished,43,+16.437
2024,MotoGP,POR,Race,POR,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,,6.0,10.0,Finished,72,+19.403
2024,MotoGP,POR,Race,POR,F. Quartararo,Monster Energy Yamaha MotoGP Team,,7.0,9.0,Finished,20,+20.130
2024,MotoGP,POR,Race,POR,A. Espargaro,Aprilia Racing,,8.0,8.0,Finished,41,+21.549
2024,MotoGP,POR,Race,POR,M. Oliveira,Trackhouse Racing,,9.0,7.0,Finished,88,+23.929
2024,MotoGP,POR,Race,POR,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,,10.0,6.0,Finished,49,+28.195
2024,MotoGP,POR,Race,POR,A. Fernandez,Red Bull GASGAS Tech3,,11.0,5.0,Finished,37,+28.244
2024,MotoGP,POR,Race,POR,J. Mir,Repsol Honda Team,,12.0,4.0,Finished,36,+29.271
2024,MotoGP,POR,Race,POR,A. Rins,Monster Energy Yamaha MotoGP Team,,13.0,3.0,Finished,42,+31.334
2024,MotoGP,POR,Race,POR,T. Nakagami,IDEMITSU Honda LCR,,14.0,2.0,Finished,30,+34.932
2024,MotoGP,POR,Race,POR,J. Zarco,CASTROL Honda LCR,,15.0,1.0,Finished,5,+38.267
2024,MotoGP,POR,Race,POR,M. Marquez,Gresini Racing MotoGP,,16.0,0.0,Finished,93,+40.174
2024,MotoGP,POR,Race,POR,L. Marini,Repsol Honda Team,,17.0,0.0,Finished,10,+40.775
2024,MotoGP,POR,Race,POR,F. Morbidelli,Prima Pramac Racing,,18.0,0.0,Finished,21,+52.362
2024,MotoGP,POR,Race,POR,M. Viñales,Aprilia Racing,,,0.0,DNF,12,24 laps
2024,MotoGP,POR,Race,POR,F. Bagnaia,Ducati Lenovo Team,,,0.0,DNF,1,23 laps
2024,MotoGP,POR,Race,POR,A. Marquez,Gresini Racing MotoGP,,,0.0,DNF,73,17 laps
2024,MotoGP,POR,Race,POR,R. Fernandez,Trackhouse Racing,,,0.0,DNF,25,3 laps
2024,MotoGP,POR,Sprint,POR,M. Viñales,Aprilia Racing,,1.0,12.0,Finished,12,19:49.636
2024,MotoGP,POR,Sprint,POR,M. Marquez,Gresini Racing MotoGP,,2.0,9.0,Finished,93,+1.039
2024,MotoGP,POR,Sprint,POR,J. Martin,Prima Pramac Racing,,3.0,7.0,Finished,89,+1.122
2024,MotoGP,POR,Sprint,POR,F. Bagnaia,Ducati Lenovo Team,,4.0,6.0,Finished,1,+4.155
2024,MotoGP,POR,Sprint,POR,J. Miller,Red Bull KTM Factory Racing,,5.0,5.0,Finished,43,+4.329
2024,MotoGP,POR,Sprint,POR,E. Bastianini,Ducati Lenovo Team,,6.0,4.0,Finished,23,+4.384
2024,MotoGP,POR,Sprint,POR,P. Acosta,Red Bull GASGAS Tech3,,7.0,3.0,Finished,31,+5.088
2024,MotoGP,POR,Sprint,POR,A. Espargaro,Aprilia Racing,,8.0,2.0,Finished,41,+6.161
2024,MotoGP,POR,Sprint,POR,F. Quartararo,Monster Energy Yamaha MotoGP Team,,9.0,1.0,Finished,20,+7.501
2024,MotoGP,POR,Sprint,POR,R. Fernandez,Trackhouse Racing,,10.0,0.0,Finished,25,+8.484
2024,MotoGP,POR,Sprint,POR,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,,11.0,0.0,Finished,72,+9.529
2024,MotoGP,POR,Sprint,POR,M. Oliveira,Trackhouse Racing,,12.0,0.0,Finished,88,+10.519
2024,MotoGP,POR,Sprint,POR,A. Marquez,Gresini Racing MotoGP,,13.0,0.0,Finished,73,+11.458
2024,MotoGP,POR,Sprint,POR,J. Mir,Repsol Honda Team,,14.0,0.0,Finished,36,+14.035
2024,MotoGP,POR,Sprint,POR,A. Fernandez,Red Bull GASGAS Tech3,,15.0,0.0,Finished,37,+14.853
2024,MotoGP,POR,Sprint,POR,F. Morbidelli,Prima Pramac Racing,,16.0,0.0,Finished,21,+16.049
2024,MotoGP,POR,Sprint,POR,T. Nakagami,IDEMITSU Honda LCR,,17.0,0.0,Finished,30,+16.398
2024,MotoGP,POR,Sprint,POR,L. Marini,Repsol Honda Team,,18.0,0.0,Finished,10,+24.907
2024,MotoGP,POR,Sprint,POR,J. Zarco,CASTROL Honda LCR,,,0.0,DNF,5,5 laps
2024,MotoGP,POR,Sprint,POR,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,,,0.0,DNF,49,3 laps
2024,MotoGP,POR,Sprint,POR,B. Binder,Red Bull KTM Factory Racing,,,0.0,DNF,33,3 laps
2024,MotoGP,POR,Sprint,POR,A. Rins,Monster Energy Yamaha MotoGP Team,,,0.0,DNF,42,2 laps
2024,MotoGP,QAT,Race,QAT,F. Bagnaia,Ducati Lenovo Team,,1.0,25.0,Finished,1,39:34.869
2024,MotoGP,QAT,Race,QAT,B. Binder,Red Bull KTM Factory Racing,,2.0,20.0,Finished,33,+1.329
2024,MotoGP,QAT,Race,QAT,J. Martin,Prima Pramac Racing,,3.0,16.0,Finished,89,+1.933
2024,MotoGP,QAT,Race,QAT,M. Marquez,Gresini Racing MotoGP,,4.0,13.0,Finished,93,+3.429
2024,MotoGP,QAT,Race,QAT,E. Bastianini,Ducati Lenovo Team,,5.0,11.0,Finished,23,+5.153
2024,MotoGP,QAT,Race,QAT,A. Marquez,Gresini Racing MotoGP,,6.0,10.0,Finished,73,+6.791
2024,MotoGP,QAT,Race,QAT,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,,7.0,9.0,Finished,49,+9.161
2024,MotoGP,QAT,Race,QAT,A. Espargaro,Aprilia Racing,,8.0,8.0,Finished,41,+11.242
2024,MotoGP,QAT,Race,QAT,P. Acosta,Red Bull GASGAS Tech3,,9.0,7.0,Finished,31,+11.595
2024,MotoGP,QAT,Race,QAT,M. Viñales,Aprilia Racing,,10.0,6.0,Finished,12,+13.197
2024,MotoGP,QAT,Race,QAT,F. Quartararo,Monster Energy Yamaha MotoGP Team,,11.0,5.0,Finished,20,+17.701
2024,MotoGP,QAT,Race,QAT,J. Zarco,CASTROL Honda LCR,,12.0,4.0,Finished,5,+18.075
2024,MotoGP,QAT,Race,QAT,J. Mir,Repsol Honda Team,,13.0,3.0,Finished,36,+18.437
2024,MotoGP,QAT,Race,QAT,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,,14.0,2.0,Finished,72,+19.194
2024,MotoGP,QAT,Race,QAT,M. Oliveira,Trackhouse Racing,,15.0,1.0,Finished,88,+20.717
2024,MotoGP,QAT,Race,QAT,A. Rins,Monster Energy Yamaha MotoGP Team,,16.0,0.0,Finished,42,+24.093
2024,MotoGP,QAT,Race,QAT,A. Fernandez,Red Bull GASGAS Tech3,,17.0,0.0,Finished,37,+24.106
2024,MotoGP,QAT,Race,QAT,F. Morbidelli,Prima Pramac Racing,,18.0,0.0,Finished,21,+24.641
2024,MotoGP,QAT,Race,QAT,T. Nakagami,IDEMITSU Honda LCR,,19.0,0.0,Finished,30,+25.556
2024,MotoGP,QAT,Race,QAT,L. Marini,Repsol Honda Team,,20.0,0.0,Finished,10,+42.422
2024,MotoGP,QAT,Race,QAT,J. Miller,Red Bull KTM Factory Racing,,21.0,0.0,Finished,43,+42.761
2024,MotoGP,QAT,Race,QAT,R. Fernandez,Trackhouse Racing,,,0.0,DNF,25,17 laps
2024,MotoGP,QAT,Sprint,QAT,J. Martin,Prima Pramac Racing,,1.0,12.0,Finished,89,20:41.287
2024,MotoGP,QAT,Sprint,QAT,B. Binder,Red Bull KTM Factory Racing,,2.0,9.0,Finished,33,+0.548
2024,MotoGP,QAT,Sprint,QAT,A. Espargaro,Aprilia Racing,,3.0,7.0,Finished,41,+0.729
2024,MotoGP,QAT,Sprint,QAT,F. Bagnaia,Ducati Lenovo Team,,4.0,6.0,Finished,1,+1.625
2024,MotoGP,QAT,Sprint,QAT,M. Marquez,Gresini Racing MotoGP,,5.0,5.0,Finished,93,+1.872
2024,MotoGP,QAT,Sprint,QAT,E. Bastianini,Ducati Lenovo Team,,6.0,4.0,Finished,23,+2.322
2024,MotoGP,QAT,Sprint,QAT,A. Marquez,Gresini Racing MotoGP,,7.0,3.0,Finished,73,+3.154
2024,MotoGP,QAT,Sprint,QAT,P. Acosta,Red Bull GASGAS Tech3,,8.0,2.0,Finished,31,+4.431
2024,MotoGP,QAT,Sprint,QAT,M. Viñales,Aprilia Racing,,9.0,1.0,Finished,12,+6.738
2024,MotoGP,QAT,Sprint,QAT,J. Miller,Red Bull KTM Factory Racing,,10.0,0.0,Finished,43,+12.670
2024,MotoGP,QAT,Sprint,QAT,M. Bezzecchi,Pertamina Enduro VR46 MotoGP Team,,11.0,0.0,Finished,72,+12.835
2024,MotoGP,QAT,Sprint,QAT,F. Quartararo,Monster Energy Yamaha MotoGP Team,,12.0,0.0,Finished,20,+12.863
2024,MotoGP,QAT,Sprint,QAT,M. Oliveira,Trackhouse Racing,,13.0,0.0,Finished,88,+13.095
2024,MotoGP,QAT,Sprint,QAT,R. Fernandez,Trackhouse Racing,,14.0,0.0,Finished,25,+13.795
2024,MotoGP,QAT,Sprint,QAT,J. Mir,Repsol Honda Team,,15.0,0.0,Finished,36,+14.096
2024,MotoGP,QAT,Sprint,QAT,J. Zarco,CASTROL Honda LCR,,16.0,0.0,Finished,5,+14.840
2024,MotoGP,QAT,Sprint,QAT,A. Rins,Monster Energy Yamaha MotoGP Team,,17.0,0.0,Finished,42,+15.629
2024,MotoGP,QAT,Sprint,QAT,A. Fernandez,Red Bull GASGAS Tech3,,18.0,0.0,Finished,37,+17.711
2024,MotoGP,QAT,Sprint,QAT,T. Nakagami,IDEMITSU Honda LCR,,19.0,0.0,Finished,30,+22.733
2024,MotoGP,QAT,Sprint,QAT,F. Morbidelli,Prima Pramac Racing,,20.0,0.0,Finished,21,+23.267
2024,MotoGP,QAT,Sprint,QAT,L. Marini,Repsol Honda Team,,21.0,0.0,Finished,10,+25.553
2024,MotoGP,QAT,Sprint,QAT,F. Di Giannantonio,Pertamina Enduro VR46 MotoGP Team,,,0.0,DNF,49,2 laps
2024,MotoGP,RSM,Race,RSM,M. Marquez,Gresini Racing MotoGP,,1.0,25.0,Finished,93,41:52.083
2024,MotoGP,RSM,Race,RSM,F. Bagnaia,Ducati Lenovo Team,,2.0,20.0,Finished,1,+3.102
2024,MotoGP,RSM,Race,RSM,E. Bastianini,Ducati Lenovo Team,,3.0,16.0,Finished,23,+5.428
2024,MotoGP,RSM,Race,RSM,B. Binder,Red Bull KTM Factory Racing,,4.0,13.0,Finished,33,+14.185
2024,MotoGP,RSM,Race,RSM,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,,5.0,11.0,Finished,72,+16.725
2024,MotoGP,RSM,Race,RSM,A. Marquez,Gresini Racing MotoGP,,6.0,10.0,Finished,73,+17.582
2024,MotoGP,RSM,Race,RSM,F. Quartararo,Monster Energy Yamaha MotoGP Team,,7.0,9.0,Finished,20,+17.642
2024,MotoGP,RSM,Race,RSM,J. Miller,Red Bull KTM Factory Racing,,8.0,8.0,Finished,43,+19.327
2024,MotoGP,RSM,Race,RSM,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,,9.0,7.0,Finished,49,+27.946
2024,MotoGP,RSM,Race,RSM,P. Espargaro,Red Bull KTM Factory Racing,,10.0,6.0,Finished,44,+38.781
2024,MotoGP,RSM,Race,RSM,M. Oliveira,Trackhouse Racing,,11.0,5.0,Finished,88,+46.386
2024,MotoGP,RSM,Race,RSM,J. Zarco,CASTROL Honda LCR,,12.0,4.0,Finished,5,+62.637
2024,MotoGP,RSM,Race,RSM,T. Nakagami,IDEMITSU Honda LCR,,13.0,3.0,Finished,30,+70.717
2024,MotoGP,RSM,Race,RSM,S. Bradl,HRC Test Team,,14.0,2.0,Finished,6,+77.547
2024,MotoGP,RSM,Race,RSM,J. Martin,Prima Pramac Racing,,15.0,1.0,Finished,89,+0.000
2024,MotoGP,RSM,Race,RSM,M. Viñales,Aprilia Racing,,16.0,0.0,Finished,12,+0.000
2024,MotoGP,RSM,Race,RSM,P. Acosta,Red Bull GASGAS Tech3,,17.0,0.0,Finished,31,+0.000
2024,MotoGP,RSM,Race,RSM,R. Fernandez,Trackhouse Racing,,18.0,0.0,Finished,25,+0.000
2024,MotoGP,RSM,Race,RSM,A. Rins,Monster Energy Yamaha MotoGP Team,,19.0,0.0,Finished,42,+0.000
2024,MotoGP,RSM,Race,RSM,A. Espargaro,Aprilia Racing,,,0.0,DNF,41,14 laps
2024,MotoGP,RSM,Race,RSM,A. Fernandez,Red Bull GASGAS Tech3,,,0.0,DNF,37,6 laps
2024,MotoGP,RSM,Race,RSM,F. Morbidelli,Prima Pramac Racing,,,0.0,DNF,21,6 laps
2024,MotoGP,RSM,Sprint,RSM,J. Martin,Prima Pramac Racing,,1.0,12.0,Finished,89,19:56.502
2024,MotoGP,RSM,Sprint,RSM,F. Bagnaia,Ducati Lenovo Team,,2.0,9.0,Finished,1,+1.495
2024,MotoGP,RSM,Sprint,RSM,F. Morbidelli,Prima Pramac Racing,,3.0,7.0,Finished,21,+1.832
2024,MotoGP,RSM,Sprint,RSM,E. Bastianini,Ducati Lenovo Team,,4.0,6.0,Finished,23,+2.041
